source_row,modelo,janela,preco_real,preco_previsto
13011,Ridge,3,600000.0,667772.6347673546
13250,Ridge,3,1075000.0,1134802.0200836568
13263,Ridge,3,466200.0,451960.02743847365
13990,Ridge,3,940000.0,935399.1045677648
15117,Ridge,3,345000.0,281768.8065286734
15200,Ridge,3,615000.0,546712.5738012069
15693,Ridge,3,645000.0,718612.3124136894
15985,Ridge,3,447000.0,274348.22414202365
16557,Ridge,3,631000.0,433900.65529490006
17389,Ridge,3,525000.0,561015.0118115384
18022,Ridge,3,539950.0,574613.7932711833
18354,Ridge,3,545000.0,481928.90834631474
18669,Ridge,3,495000.0,535062.8602612747
19410,Ridge,3,620000.0,548052.5740547071
19668,Ridge,3,340000.0,532484.0145170162
20911,Ridge,3,526000.0,533624.2034357495
21112,Ridge,3,542300.0,607143.8289029164
21253,Ridge,3,671500.0,540247.9630012704
257,Ridge,3,315000.0,289406.9351000323
873,Ridge,3,785000.0,877288.2678440925
1513,Ridge,3,190000.0,150785.83661355072
1852,Ridge,3,386500.0,392693.95244361344
1914,Ridge,3,411753.0,388698.4524272017
1931,Ridge,3,598800.0,921839.2148436238
2120,Ridge,3,723000.0,696231.137989802
2565,Ridge,3,1650000.0,1316463.2193556572
2909,Ridge,3,476000.0,452037.83942477824
3042,Ridge,3,362000.0,152805.86799766688
3334,Ridge,3,340000.0,440948.7974559926
3854,Ridge,3,756000.0,1104707.1058492884
4123,Ridge,3,235000.0,230657.10722655663
4173,Ridge,3,1191000.0,1157682.1264047732
4767,Ridge,3,600000.0,523749.0698150728
4905,Ridge,3,186000.0,130648.69654973975
5229,Ridge,3,760000.0,1061222.3187556337
5479,Ridge,3,111300.0,98589.7535893076
6700,Ridge,3,468000.0,563047.1372288675
8701,Ridge,3,249950.0,172102.96349021757
9251,Ridge,3,660000.0,670765.3428709719
10367,Ridge,3,355000.0,407841.09910050605
10658,Ridge,3,417000.0,420954.6563441569
11249,Ridge,3,246900.0,239730.2006519657
11265,Ridge,3,257000.0,139225.03697418445
11463,Ridge,3,199000.0,248228.82676273002
11611,Ridge,3,550000.0,495565.4520287632
11757,Ridge,3,160000.0,293803.0617813188
12087,Ridge,3,249500.0,263926.0630989532
12722,Ridge,3,325000.0,145681.76230091276
13484,Ridge,3,447000.0,413659.7449647714
13808,Ridge,3,300000.0,176781.08388278307
14323,Ridge,3,549010.0,547238.7129597842
14351,Ridge,3,319500.0,202972.5129085987
14517,Ridge,3,345000.0,369772.18524511263
15196,Ridge,3,550000.0,666065.8400341811
15598,Ridge,3,383000.0,610487.1927399903
15610,Ridge,3,140000.0,99939.77881894604
15776,Ridge,3,546000.0,296612.1524740857
16183,Ridge,3,480000.0,582133.0085270981
16261,Ridge,3,380000.0,315576.3658271237
16315,Ridge,3,267000.0,300580.3442709399
16379,Ridge,3,189000.0,195522.73612219107
16449,Ridge,3,822600.0,868485.673038539
16540,Ridge,3,419625.0,562327.3708149738
17277,Ridge,3,220000.0,209851.60136691522
17477,Ridge,3,293000.0,92488.6740532387
18182,Ridge,3,900000.0,637086.1378731321
18356,Ridge,3,299950.0,218922.1972716474
18391,Ridge,3,230000.0,143308.86523803836
18751,Ridge,3,259000.0,114723.79325502383
18833,Ridge,3,640500.0,529766.6897102465
18876,Ridge,3,1500000.0,1047924.3925605254
19287,Ridge,3,316000.0,258113.96719007424
19356,Ridge,3,454000.0,541868.0989720571
19720,Ridge,3,327555.0,389317.1605234465
19879,Ridge,3,909500.0,1051258.351579883
20378,Ridge,3,889950.0,863667.2431564223
20689,Ridge,3,275000.0,159087.11739887646
20720,Ridge,3,287450.0,243615.50269931508
21217,Ridge,3,391000.0,349075.7773228928
245,Ridge,3,363000.0,516773.96850099834
414,Ridge,3,339000.0,532987.4161248793
881,Ridge,3,200000.0,387532.64788335445
1451,Ridge,3,302000.0,279361.1170892057
1569,Ridge,3,797000.0,930993.2102905053
2624,Ridge,3,677100.0,689966.802266367
2810,Ridge,3,175000.0,185816.15810689243
2994,Ridge,3,570000.0,734134.3317662216
3761,Ridge,3,1905000.0,2372943.75911099
4980,Ridge,3,860000.0,680222.3280197226
4981,Ridge,3,147200.0,184273.6206457406
5737,Ridge,3,325000.0,260978.39339363755
5848,Ridge,3,572500.0,595232.2477908923
6487,Ridge,3,410000.0,565195.7417909335
6698,Ridge,3,185000.0,81472.36020158377
7093,Ridge,3,309000.0,244979.24844091013
7500,Ridge,3,614905.0,607942.6703439596
7577,Ridge,3,363000.0,324608.3319051666
8134,Ridge,3,565000.0,509524.99670797685
8174,Ridge,3,1625000.0,1417288.3768922186
8311,Ridge,3,500000.0,532591.982867638
8315,Ridge,3,542000.0,484917.064879394
8435,Ridge,3,520000.0,490278.7448338658
9163,Ridge,3,275000.0,93968.88751746423
11072,Ridge,3,290000.0,393079.3302624612
11154,Ridge,3,770000.0,1102430.5710013523
11493,Ridge,3,225000.0,150300.66010750266
11637,Ridge,3,178500.0,39581.733083140396
12160,Ridge,3,601500.0,633197.3806313109
12758,Ridge,3,505000.0,571182.7369335629
12767,Ridge,3,452500.0,414428.00672318053
13547,Ridge,3,250000.0,230686.36592008802
13668,Ridge,3,557000.0,497884.7208767289
14282,Ridge,3,660000.0,678556.4082215205
14705,Ridge,3,315000.0,281775.80839993083
15013,Ridge,3,265000.0,235276.13458522208
15258,Ridge,3,3065000.0,1637770.3821018268
15286,Ridge,3,1120280.0,980937.7505893209
15669,Ridge,3,570000.0,695696.4223187362
17040,Ridge,3,420000.0,330355.28633238474
18078,Ridge,3,363000.0,423058.76092139585
19320,Ridge,3,746000.0,988449.5035595419
19777,Ridge,3,2641100.0,1899408.0167320522
19835,Ridge,3,695000.0,732843.3446926931
20447,Ridge,3,356999.0,433843.319092944
20934,Ridge,3,880000.0,957190.5542638081
21106,Ridge,3,380950.0,338961.87476169376
21164,Ridge,3,375900.0,399048.8532261242
38,Ridge,3,240000.0,73611.06465248292
471,Ridge,3,868700.0,1052982.8963930868
594,Ridge,3,360000.0,245068.07268373697
876,Ridge,3,147500.0,218344.7748385133
1129,Ridge,3,369000.0,410464.98287497694
1511,Ridge,3,390000.0,241840.38790191588
2013,Ridge,3,387500.0,314624.2767654238
2239,Ridge,3,205000.0,212550.01835497352
3066,Ridge,3,400000.0,385842.34558037284
3303,Ridge,3,334000.0,402267.6817135626
3607,Ridge,3,502500.0,454694.43020785775
3685,Ridge,3,641000.0,931883.8286373111
3842,Ridge,3,576750.0,592386.1979332347
3882,Ridge,3,265000.0,163533.33594399638
3981,Ridge,3,310597.0,227525.01278303005
4061,Ridge,3,725000.0,773954.1188161534
4740,Ridge,3,190000.0,132592.99867796537
4770,Ridge,3,196900.0,86512.35215975315
5020,Ridge,3,798750.0,655419.4492432657
6776,Ridge,3,425000.0,444277.4416375704
6832,Ridge,3,428000.0,444442.91430231783
6845,Ridge,3,607500.0,596503.1205198319
7024,Ridge,3,802500.0,525312.521656744
7392,Ridge,3,584999.0,460579.03749591357
8198,Ridge,3,610000.0,587275.9506121346
8614,Ridge,3,575700.0,579765.2918393728
9175,Ridge,3,1955000.0,1960086.76077715
9490,Ridge,3,328000.0,292798.9990654567
9677,Ridge,3,607500.0,577500.8850111982
9722,Ridge,3,680000.0,788411.1563684817
9914,Ridge,3,1315000.0,1131624.9516905467
10135,Ridge,3,338000.0,370261.19629494863
10207,Ridge,3,383150.0,354516.36362494144
10678,Ridge,3,269100.0,307814.83524381847
10966,Ridge,3,411500.0,324366.2310320996
11022,Ridge,3,467500.0,411489.98719434236
11062,Ridge,3,570000.0,376419.4614960461
11216,Ridge,3,435000.0,555295.7680230432
11536,Ridge,3,550000.0,409818.36796952435
12245,Ridge,3,600000.0,545404.2493931587
12273,Ridge,3,432000.0,478076.7047265268
12941,Ridge,3,310000.0,256637.9937600474
13301,Ridge,3,241000.0,75797.92904549703
13703,Ridge,3,360500.0,352824.5059976508
13841,Ridge,3,355000.0,308873.99119702494
14040,Ridge,3,455000.0,407997.06263278075
14562,Ridge,3,279000.0,107662.07281765528
14991,Ridge,3,536000.0,505859.501887888
15226,Ridge,3,678700.0,672545.3315225041
15280,Ridge,3,329000.0,175775.4823614374
15618,Ridge,3,605000.0,650235.77329361
15639,Ridge,3,334950.0,307241.6468911993
15855,Ridge,3,312000.0,357269.2738187522
15943,Ridge,3,305000.0,312310.3549134757
16037,Ridge,3,660000.0,587857.78739227
16071,Ridge,3,340000.0,366961.67030257755
16257,Ridge,3,311500.0,293431.9021289393
17473,Ridge,3,710000.0,701115.9778945388
17600,Ridge,3,1284000.0,1231610.6884846734
18373,Ridge,3,655000.0,638903.697838417
18544,Ridge,3,625000.0,588472.4739467554
19010,Ridge,3,810000.0,1011482.0639003274
19081,Ridge,3,560000.0,530998.0033529598
19274,Ridge,3,685000.0,725970.1247059985
19811,Ridge,3,949990.0,973137.7631916625
19853,Ridge,3,318000.0,242390.67331555815
21264,Ridge,3,722000.0,519920.1066475359
21412,Ridge,3,334950.0,308447.2870693073
1392,Ridge,3,325000.0,281291.26484953356
11142,Ridge,3,605000.0,695346.0404903797
13078,Ridge,3,815000.0,832578.3047612364
17236,Ridge,3,219000.0,178560.9837017883
4085,Ridge,3,555750.0,202174.47837456362
7069,Ridge,3,750000.0,775830.663648299
7137,Ridge,3,510000.0,612542.6341520911
14373,Ridge,3,550700.0,663896.915945377
18283,Ridge,3,425000.0,469104.2397922604
19370,Ridge,3,199900.0,247726.9965274671
51,Ridge,3,345000.0,572500.5272348678
305,Ridge,3,725000.0,929617.4641559422
1149,Ridge,3,75000.0,-184707.0343405077
1427,Ridge,3,470000.0,476931.7233379219
1758,Ridge,3,600000.0,607114.8034862995
1887,Ridge,3,410500.0,540047.0807705901
1923,Ridge,3,315000.0,330091.3396331683
2324,Ridge,3,437000.0,443914.967583391
2422,Ridge,3,562000.0,542073.5738133901
2854,Ridge,3,856000.0,790110.2998631161
2881,Ridge,3,149900.0,193056.05061572877
3041,Ridge,3,530000.0,643453.7154804282
3313,Ridge,3,428000.0,440696.10110109876
3440,Ridge,3,355000.0,316729.572382931
3466,Ridge,3,749700.0,448541.86560136493
3565,Ridge,3,405000.0,325359.50985657325
3673,Ridge,3,464500.0,551126.3790807101
5042,Ridge,3,515000.0,489148.0536947177
5230,Ridge,3,532500.0,464571.88299248426
5773,Ridge,3,810000.0,1106141.2233188218
6118,Ridge,3,325000.0,330500.99184110103
6201,Ridge,3,275000.0,159465.11060323543
6283,Ridge,3,675000.0,684135.0207888982
6682,Ridge,3,325500.0,355686.87579748966
6933,Ridge,3,435000.0,260771.89299425375
7378,Ridge,3,323000.0,338979.1563657946
7475,Ridge,3,396480.0,238363.14331142884
7528,Ridge,3,290000.0,197963.7899111788
7926,Ridge,3,279950.0,239018.2217095212
7999,Ridge,3,199000.0,166845.1639302437
9063,Ridge,3,439000.0,643404.1646676892
10512,Ridge,3,400000.0,437080.2945204541
10670,Ridge,3,547000.0,381747.9612564093
11077,Ridge,3,630000.0,716209.140652128
11134,Ridge,3,220000.0,247800.42850441323
11165,Ridge,3,850000.0,898341.14607719
11171,Ridge,3,319000.0,292129.0241170955
11489,Ridge,3,429900.0,378236.60427627387
11504,Ridge,3,398500.0,464064.01703668036
12289,Ridge,3,156601.0,176587.2749149407
12384,Ridge,3,570500.0,590400.2791342147
12602,Ridge,3,227490.0,293120.3181944389
12887,Ridge,3,340000.0,448806.0204492188
12950,Ridge,3,250000.0,165677.65969087684
12991,Ridge,3,350000.0,265954.25583645736
13091,Ridge,3,915000.0,1175141.4632669252
13216,Ridge,3,579000.0,543269.3988181121
13387,Ridge,3,260000.0,302429.18308137427
14146,Ridge,3,590000.0,675347.1425134299
14248,Ridge,3,230000.0,231876.39686476605
14936,Ridge,3,335000.0,269594.83077462483
15867,Ridge,3,257500.0,250851.04974189607
15914,Ridge,3,325000.0,280253.56755335856
16001,Ridge,3,500000.0,382639.14004443324
16174,Ridge,3,425000.0,534771.6437413524
16246,Ridge,3,400000.0,317006.9848129665
16532,Ridge,3,407000.0,366434.9943032224
16915,Ridge,3,137000.0,136359.95890877157
17521,Ridge,3,1200000.0,981172.4908984783
17597,Ridge,3,565000.0,633230.0414659227
17765,Ridge,3,410000.0,374393.4019814595
17935,Ridge,3,590000.0,851035.2807564763
18628,Ridge,3,1600000.0,1283337.8377562899
19092,Ridge,3,279475.0,104649.92946524557
19165,Ridge,3,348125.0,336029.22334071697
19245,Ridge,3,403000.0,526600.2435894139
20318,Ridge,3,540000.0,448094.1147104158
20398,Ridge,3,539000.0,491725.93577605335
21528,Ridge,3,585000.0,553570.297397464
4,Ridge,3,510000.0,462727.7595406575
534,Ridge,3,204000.0,127728.92124510219
535,Ridge,3,358000.0,234098.95521829693
540,Ridge,3,2125000.0,2243976.328114941
824,Ridge,3,431000.0,409169.13014353387
904,Ridge,3,300000.0,232416.48977878928
1302,Ridge,3,285000.0,265444.99688053044
1626,Ridge,3,169317.0,806483.709076406
1900,Ridge,3,330000.0,156791.75928952452
1920,Ridge,3,265000.0,165724.60095804709
2185,Ridge,3,700000.0,700698.6331652065
2327,Ridge,3,446500.0,613555.2350609667
2770,Ridge,3,604000.0,722231.2457192092
2773,Ridge,3,509250.0,547595.1855203791
3039,Ridge,3,2298000.0,1570173.4048014034
3224,Ridge,3,270000.0,364570.5675875553
3525,Ridge,3,277500.0,207433.09069456992
3642,Ridge,3,593700.0,508807.09759570454
3889,Ridge,3,341500.0,480848.5425690993
3894,Ridge,3,422500.0,295106.66026667
4271,Ridge,3,394900.0,384397.3459183858
4784,Ridge,3,470000.0,471899.59625725186
4807,Ridge,3,437500.0,455658.4131326636
4864,Ridge,3,175000.0,346616.3061538589
5145,Ridge,3,529888.0,619494.4000688416
5268,Ridge,3,495000.0,535714.4236982414
5482,Ridge,3,550000.0,650193.3318839974
5868,Ridge,3,490000.0,574579.911129145
5886,Ridge,3,1200000.0,1344116.487661399
5925,Ridge,3,450000.0,336180.41062950704
6115,Ridge,3,310000.0,256341.10003496148
6560,Ridge,3,475000.0,505154.5188644037
7314,Ridge,3,295000.0,409560.0493031559
7317,Ridge,3,286000.0,329706.4691331936
7820,Ridge,3,265000.0,187424.7492463634
7974,Ridge,3,285000.0,176932.38935778482
8040,Ridge,3,440000.0,443622.8246050505
8051,Ridge,3,590000.0,666449.423952538
8104,Ridge,3,444950.0,312656.80775311624
8216,Ridge,3,555000.0,711483.5330756467
9664,Ridge,3,1093000.0,1136759.4532073126
9675,Ridge,3,460500.0,426632.6963837279
10128,Ridge,3,290000.0,162439.06760019105
10693,Ridge,3,280500.0,207117.76956506603
10712,Ridge,3,428000.0,489892.7365978123
10950,Ridge,3,665000.0,706001.2115580989
11243,Ridge,3,640000.0,763220.9742225464
11844,Ridge,3,770000.0,1411381.5449727024
11855,Ridge,3,1475000.0,1367758.4441696946
11881,Ridge,3,380000.0,345802.65105216374
11917,Ridge,3,406250.0,521504.3162611684
12082,Ridge,3,325000.0,285959.01986727584
12369,Ridge,3,685000.0,923405.4318821719
12500,Ridge,3,162000.0,196105.00348595873
12573,Ridge,3,370000.0,444610.0806431781
12653,Ridge,3,320000.0,304309.7992120865
12707,Ridge,3,245000.0,141088.05216068798
13317,Ridge,3,580000.0,591063.8746064685
13545,Ridge,3,896000.0,916236.9112771659
13560,Ridge,3,290000.0,307258.7601703286
13742,Ridge,3,325000.0,332998.2271040888
14813,Ridge,3,554000.0,540622.1330513188
14874,Ridge,3,234950.0,202022.97114136547
15680,Ridge,3,799990.0,798188.8230260687
16383,Ridge,3,415000.0,374001.6884205135
16486,Ridge,3,249500.0,167031.3497944356
16541,Ridge,3,435000.0,497354.2734570556
16706,Ridge,3,213500.0,388149.84067910234
17196,Ridge,3,425000.0,314176.08668167
17291,Ridge,3,624900.0,555750.8723131511
17675,Ridge,3,325000.0,392638.66877296777
17725,Ridge,3,575000.0,517576.1466721904
17915,Ridge,3,227000.0,299356.86244826246
18254,Ridge,3,225000.0,359202.6446169622
18720,Ridge,3,475000.0,238904.37290631534
19185,Ridge,3,324950.0,337981.4273223823
19250,Ridge,3,260000.0,192256.97474790394
19281,Ridge,3,781500.0,824368.1439123743
19316,Ridge,3,221347.0,160729.94779022923
19547,Ridge,3,945000.0,897429.3185447676
19682,Ridge,3,720000.0,678517.1357042877
19733,Ridge,3,489000.0,586604.733424816
19882,Ridge,3,622500.0,485697.91875130666
20828,Ridge,3,1900000.0,997191.9779736334
20924,Ridge,3,400000.0,262802.0844687888
21127,Ridge,3,365000.0,333760.2538739893
166,Ridge,3,269950.0,92723.65167297953
1221,Ridge,3,330000.0,367436.4846082862
1291,Ridge,3,170000.0,193462.04083997884
1416,Ridge,3,241000.0,183867.46665807924
2300,Ridge,3,357000.0,509323.35222683026
2725,Ridge,3,298500.0,182825.42328674818
3108,Ridge,3,89950.0,48429.96575604373
3155,Ridge,3,700000.0,694312.7318509847
3389,Ridge,3,895000.0,604592.6600247918
4067,Ridge,3,373000.0,451732.19627805793
4274,Ridge,3,858000.0,979558.4670478635
4541,Ridge,3,700000.0,597861.1288055251
4949,Ridge,3,329999.0,527912.4948713423
5133,Ridge,3,770000.0,839105.6995469183
5549,Ridge,3,630000.0,632677.8206360086
5735,Ridge,3,990400.0,1112774.6275358938
6597,Ridge,3,425000.0,454539.19871945004
6757,Ridge,3,415000.0,465363.98403352156
6810,Ridge,3,256400.0,157829.39678752888
6907,Ridge,3,655000.0,611229.5919838028
6943,Ridge,3,650000.0,644334.0930160262
6995,Ridge,3,385000.0,333285.11381698825
7210,Ridge,3,615000.0,690229.0251026975
7494,Ridge,3,841000.0,870664.5591292165
7513,Ridge,3,435000.0,301748.573930087
7530,Ridge,3,935000.0,469037.6101010553
7605,Ridge,3,518000.0,541865.7103590545
7744,Ridge,3,258000.0,220103.70312235493
7819,Ridge,3,250000.0,204033.80478548718
8203,Ridge,3,330000.0,316193.72744096565
8385,Ridge,3,751000.0,676204.3700057011
8570,Ridge,3,189000.0,40271.86469150992
8595,Ridge,3,245000.0,235536.2331292184
8653,Ridge,3,289900.0,115608.80295835756
8708,Ridge,3,417200.0,427980.04839056084
9135,Ridge,3,570000.0,587701.8873000684
9224,Ridge,3,529000.0,595705.9995383872
9259,Ridge,3,485000.0,333029.4856681117
10020,Ridge,3,435000.0,350457.6443306769
10089,Ridge,3,383610.0,284469.96262614103
10336,Ridge,3,750000.0,755419.8824912452
11145,Ridge,3,877500.0,790922.1087057745
12075,Ridge,3,156000.0,-43745.6795815262
12435,Ridge,3,340000.0,264476.9818614215
12691,Ridge,3,689000.0,694173.0969873113
13114,Ridge,3,535000.0,452213.1923892697
13126,Ridge,3,346000.0,190966.76739673864
13194,Ridge,3,245000.0,222368.1112888552
13382,Ridge,3,530000.0,520834.62514089805
13398,Ridge,3,461000.0,387933.47572941706
13722,Ridge,3,1160000.0,981644.510648272
13835,Ridge,3,245000.0,319689.70356316795
14337,Ridge,3,800500.0,652287.0675231417
14653,Ridge,3,560000.0,623807.2596139954
14770,Ridge,3,110000.0,7498.887811494991
14903,Ridge,3,638000.0,740849.9063929813
15950,Ridge,3,325000.0,271993.06710505136
16211,Ridge,3,260000.0,135534.88747449132
17011,Ridge,3,420000.0,438187.09095450153
17048,Ridge,3,208000.0,142075.89059968235
17187,Ridge,3,531800.0,434133.2734566147
17283,Ridge,3,529000.0,465449.1307814752
17664,Ridge,3,315000.0,178539.90604376316
18144,Ridge,3,760000.0,773443.6003337937
18509,Ridge,3,705640.0,750104.7132505653
18889,Ridge,3,410000.0,378778.03093155916
19434,Ridge,3,710000.0,839343.0613019252
19438,Ridge,3,375000.0,392737.0905569314
20181,Ridge,3,645000.0,633710.8537431224
20337,Ridge,3,550000.0,477016.6930185172
20867,Ridge,3,299000.0,193797.38101089222
21050,Ridge,3,900000.0,2006201.265567217
21422,Ridge,3,386950.0,334168.81715745426
21539,Ridge,3,338500.0,416725.93646384776
21607,Ridge,3,475000.0,442881.60664639436
1038,Ridge,3,380000.0,314247.71148095134
1103,Ridge,3,195000.0,93178.72659769305
1472,Ridge,3,519500.0,297539.95022320526
1637,Ridge,3,440000.0,408975.1553191433
1773,Ridge,3,305000.0,354606.7325077273
2440,Ridge,3,520000.0,585539.0854925415
2469,Ridge,3,290000.0,498196.0355660355
2733,Ridge,3,278500.0,124817.105715134
3163,Ridge,3,415000.0,310392.6909830612
3690,Ridge,3,132500.0,83202.81877484935
3978,Ridge,3,350000.0,490594.2967635432
3994,Ridge,3,425000.0,460642.3147917355
4326,Ridge,3,289500.0,256645.23324453036
4496,Ridge,3,327000.0,225526.24677897745
4630,Ridge,3,369900.0,705886.4644184294
4921,Ridge,3,690000.0,737111.0020681638
5081,Ridge,3,643000.0,413957.1699006416
5130,Ridge,3,300000.0,299916.9732080876
5134,Ridge,3,255000.0,212809.5042818209
5468,Ridge,3,257500.0,239171.57573189287
5493,Ridge,3,325000.0,239081.73682272207
6061,Ridge,3,199000.0,90894.0596844593
6091,Ridge,3,540000.0,617074.9834072484
6301,Ridge,3,248000.0,171550.22583342902
6824,Ridge,3,220000.0,157012.7653136241
7159,Ridge,3,430000.0,368180.5059123071
7565,Ridge,3,236775.0,266464.4476926484
7785,Ridge,3,210000.0,131586.65198356134
8301,Ridge,3,306500.0,231133.44717763443
8908,Ridge,3,998000.0,1252356.747159406
9212,Ridge,3,205000.0,252932.8661764991
9420,Ridge,3,246000.0,251637.41349462455
9634,Ridge,3,290000.0,257581.95724165317
9975,Ridge,3,234000.0,197184.8212331395
10320,Ridge,3,365000.0,204099.97510633705
10404,Ridge,3,965000.0,976225.6903077711
10699,Ridge,3,705000.0,629896.2596227555
11254,Ridge,3,522500.0,502519.7021748474
11432,Ridge,3,745000.0,620280.5448218408
11522,Ridge,3,650000.0,961589.412643103
11552,Ridge,3,252000.0,180924.68259597942
11669,Ridge,3,300000.0,239195.67691602727
11781,Ridge,3,265000.0,224718.50467162498
12309,Ridge,3,270000.0,281223.68647582864
12358,Ridge,3,324950.0,202127.59298483864
12362,Ridge,3,285000.0,87617.86471273296
12541,Ridge,3,550000.0,650395.8944640992
12810,Ridge,3,302000.0,550913.911125872
12818,Ridge,3,1313000.0,1114160.8016756077
13036,Ridge,3,413000.0,380329.16616768966
13592,Ridge,3,230000.0,321478.3108995573
13609,Ridge,3,575000.0,572529.5567901192
14808,Ridge,3,1050000.0,1046941.2831751864
15549,Ridge,3,565000.0,441543.7392177119
15954,Ridge,3,819000.0,527307.6740049536
16356,Ridge,3,190000.0,194651.6107404622
16764,Ridge,3,450000.0,582680.0257190219
17330,Ridge,3,460000.0,228525.22686273744
17696,Ridge,3,709000.0,670989.140446221
18719,Ridge,3,295000.0,342837.9461569238
19349,Ridge,3,708000.0,745427.9558230633
19537,Ridge,3,590000.0,681408.5753050875
19787,Ridge,3,439950.0,451181.40196851356
19869,Ridge,3,625250.0,588717.2826453063
19994,Ridge,3,260000.0,180322.98544904788
20185,Ridge,3,429900.0,419222.6238886381
20618,Ridge,3,610000.0,706760.2208942447
21023,Ridge,3,286000.0,193054.3196828874
21071,Ridge,3,1080000.0,825300.3633648977
21216,Ridge,3,369500.0,335063.92022823764
21307,Ridge,3,331000.0,271231.0289873721
21430,Ridge,3,700000.0,520177.9418683552
216,Ridge,3,1505000.0,1286412.1206294661
2625,Ridge,3,465000.0,386875.72186391184
4073,Ridge,3,761000.0,892292.3705383856
452,Ridge,3,232000.0,156014.9024437731
6432,Ridge,3,279950.0,467327.91764434095
7363,Ridge,3,269000.0,181781.21284346614
12222,Ridge,3,490000.0,428228.0691018979
14438,Ridge,3,269950.0,222782.05522581097
15231,Ridge,3,467500.0,476148.36859513976
16190,Ridge,3,264500.0,235293.59709398187
18200,Ridge,3,1063000.0,1164863.1422881335
19445,Ridge,3,490000.0,557539.8754670343
19892,Ridge,3,390000.0,548038.4810568185
20050,Ridge,3,379900.0,494797.2850012763
20121,Ridge,3,635000.0,723891.7197853217
21376,Ridge,3,365000.0,356800.90579869837
59,Ridge,3,430000.0,370181.78277965117
1797,Ridge,3,212000.0,247390.64845105965
1801,Ridge,3,615000.0,689068.0910257781
2252,Ridge,3,340000.0,336849.5089361982
3977,Ridge,3,635000.0,564125.2578066186
4655,Ridge,3,390000.0,550598.8817967082
4889,Ridge,3,325000.0,442125.53900979285
5136,Ridge,3,690700.0,625762.6231204026
5266,Ridge,3,605000.0,662868.5581716788
5583,Ridge,3,357500.0,312515.93301418284
5653,Ridge,3,350000.0,283158.34147532604
5855,Ridge,3,775000.0,611994.47707642
5983,Ridge,3,458500.0,416800.7292491681
6137,Ridge,3,325000.0,257142.91372779576
6617,Ridge,3,829900.0,1061859.1588271714
6950,Ridge,3,482000.0,433595.2758966546
7554,Ridge,3,322500.0,212965.13965018548
7673,Ridge,3,765000.0,908420.3634061816
7736,Ridge,3,535500.0,543741.449523242
7866,Ridge,3,615000.0,477812.36887744913
8631,Ridge,3,314950.0,310765.21571799484
8726,Ridge,3,614000.0,786521.7855035404
9027,Ridge,3,359999.0,381928.77624711004
10217,Ridge,3,685000.0,696825.8118984178
10400,Ridge,3,399000.0,355779.54846080544
10514,Ridge,3,342000.0,371775.8046668784
10792,Ridge,3,392000.0,313558.90267518465
10801,Ridge,3,436000.0,491942.3369518321
11501,Ridge,3,328500.0,271482.6480088271
11661,Ridge,3,255000.0,166278.71289812884
12820,Ridge,3,598780.0,659203.6079427088
13504,Ridge,3,440250.0,511595.8683043958
13518,Ridge,3,390000.0,387117.65663626214
14244,Ridge,3,275000.0,169891.35469988617
14578,Ridge,3,335750.0,400603.6138565209
15168,Ridge,3,316000.0,542744.0764462012
15201,Ridge,3,542000.0,609550.494348326
15486,Ridge,3,335000.0,346708.42352734006
15634,Ridge,3,265000.0,275907.72804195504
16042,Ridge,3,485000.0,410289.83239815285
16101,Ridge,3,637000.0,595746.1825326224
16229,Ridge,3,710000.0,835635.985017377
16487,Ridge,3,485000.0,619551.1815093026
17429,Ridge,3,300000.0,574011.6495997781
17503,Ridge,3,241500.0,118845.20148920611
17615,Ridge,3,293000.0,225416.72353308217
17690,Ridge,3,1364000.0,1092783.082995011
17825,Ridge,3,425000.0,403533.15903187933
17908,Ridge,3,400000.0,397992.63972648495
17927,Ridge,3,260000.0,259274.10225933645
18016,Ridge,3,340000.0,504226.2323471764
18026,Ridge,3,575000.0,513805.9402127797
18327,Ridge,3,1265000.0,982105.1502658495
18425,Ridge,3,420000.0,382160.96976393525
18463,Ridge,3,455000.0,407526.21673905774
18761,Ridge,3,529941.0,500346.8941691732
19277,Ridge,3,365000.0,235581.7651316536
19598,Ridge,3,400000.0,444658.1209525381
19890,Ridge,3,559950.0,556531.5046553971
19999,Ridge,3,649950.0,735476.5385774092
20095,Ridge,3,335000.0,233454.69387890532
20494,Ridge,3,399000.0,426092.86916470237
20555,Ridge,3,379500.0,382499.6625958164
20624,Ridge,3,635000.0,494780.12091283407
20813,Ridge,3,1325000.0,1283822.536392979
20831,Ridge,3,489950.0,410638.2523144513
20883,Ridge,3,461000.0,418390.74498980667
20913,Ridge,3,299999.0,257649.32590331626
21047,Ridge,3,302059.0,205810.4844431916
21374,Ridge,3,705000.0,701064.2891325352
21609,Ridge,3,400000.0,456898.42020202195
291,Ridge,3,630000.0,783408.0922178233
403,Ridge,3,437000.0,372777.55308526073
532,Ridge,3,970000.0,1204192.27728632
604,Ridge,3,435500.0,359127.3682475072
689,Ridge,3,396000.0,328088.57290257304
736,Ridge,3,588000.0,638456.4593013836
748,Ridge,3,517500.0,706340.2704769277
799,Ridge,3,1100000.0,1225647.8952470475
1141,Ridge,3,380000.0,343716.0318878267
1505,Ridge,3,230000.0,89275.8282207938
2608,Ridge,3,450000.0,407063.7292164377
2671,Ridge,3,470000.0,597169.5229790749
2808,Ridge,3,330000.0,276514.4728074726
