source_row,fold,role
8716,3,train
8910,3,train
8985,3,train
9076,3,train
9219,3,train
10407,3,train
10531,3,train
10620,3,train
10875,3,train
11170,3,train
11258,3,train
11328,3,train
11755,3,train
12173,3,train
12994,3,train
13075,3,train
13726,3,train
14249,3,train
14509,3,train
14590,3,train
14774,3,train
14880,3,train
15062,3,train
15519,3,train
15616,3,train
16314,3,train
16748,3,train
16878,3,train
17224,3,train
17342,3,train
17863,3,train
17953,3,train
18520,3,train
18644,3,train
18757,3,train
18812,3,train
19049,3,train
19087,3,train
19341,3,train
19664,3,train
19804,3,train
19949,3,train
20100,3,train
20206,3,train
20591,3,train
20818,3,train
21095,3,train
21171,3,train
21423,3,train
21465,3,train
98,3,train
476,3,train
486,3,train
795,3,train
1122,3,train
1483,3,train
1485,3,train
1672,3,train
1689,3,train
2424,3,train
2586,3,train
3515,3,train
3534,3,train
4281,3,train
5346,3,train
5475,3,train
5508,3,train
5755,3,train
5859,3,train
6074,3,train
6271,3,train
6410,3,train
6479,3,train
6489,3,train
6620,3,train
6686,3,train
6939,3,train
7176,3,train
7750,3,train
8220,3,train
8431,3,train
9291,3,train
9434,3,train
9687,3,train
10129,3,train
10171,3,train
10307,3,train
10333,3,train
10498,3,train
10829,3,train
10958,3,train
11183,3,train
11877,3,train
12107,3,train
12540,3,train
12891,3,train
12947,3,train
13205,3,train
13278,3,train
13355,3,train
13394,3,train
13829,3,train
14245,3,train
14600,3,train
14650,3,train
14756,3,train
14820,3,train
14911,3,train
14948,3,train
15012,3,train
15938,3,train
16070,3,train
16907,3,train
17169,3,train
17335,3,train
17489,3,train
18231,3,train
18328,3,train
18392,3,train
18717,3,train
18919,3,train
18926,3,train
19898,3,train
19948,3,train
20031,3,train
20456,3,train
20703,3,train
20726,3,train
21051,3,train
21448,3,train
21458,3,train
21518,3,train
694,3,train
2873,3,train
4462,3,train
4525,3,train
5610,3,train
8432,3,train
18372,3,train
19618,3,train
19710,3,train
8201,3,train
8267,3,train
10071,3,train
746,3,train
903,3,train
1093,3,train
1363,3,train
1396,3,train
1808,3,train
1938,3,train
2018,3,train
2339,3,train
2623,3,train
2747,3,train
2760,3,train
2841,3,train
3105,3,train
3644,3,train
3744,3,train
3774,3,train
3933,3,train
4788,3,train
4902,3,train
4966,3,train
5220,3,train
5292,3,train
5665,3,train
5783,3,train
5838,3,train
5864,3,train
5909,3,train
6285,3,train
6307,3,train
6378,3,train
6447,3,train
6466,3,train
6805,3,train
6816,3,train
6818,3,train
6922,3,train
7147,3,train
7397,3,train
7590,3,train
7659,3,train
7834,3,train
7985,3,train
8042,3,train
8075,3,train
8235,3,train
8429,3,train
8500,3,train
8589,3,train
8647,3,train
9162,3,train
9563,3,train
9723,3,train
9832,3,train
10480,3,train
10625,3,train
10725,3,train
10803,3,train
10881,3,train
10952,3,train
11108,3,train
11389,3,train
11694,3,train
11713,3,train
11838,3,train
11860,3,train
12006,3,train
12684,3,train
12696,3,train
13062,3,train
13244,3,train
13334,3,train
13347,3,train
13659,3,train
13754,3,train
14031,3,train
14236,3,train
14350,3,train
14547,3,train
14633,3,train
14641,3,train
15282,3,train
15566,3,train
15577,3,train
15727,3,train
15848,3,train
15920,3,train
16410,3,train
16467,3,train
16559,3,train
16752,3,train
17121,3,train
17399,3,train
17484,3,train
17508,3,train
17544,3,train
17964,3,train
18168,3,train
18980,3,train
19082,3,train
19276,3,train
19441,3,train
19451,3,train
19489,3,train
19838,3,train
19964,3,train
19979,3,train
20092,3,train
20216,3,train
20272,3,train
20694,3,train
20797,3,train
21099,3,train
21128,3,train
21498,3,train
40,3,train
442,3,train
557,3,train
585,3,train
716,3,train
733,3,train
756,3,train
887,3,train
1044,3,train
1169,3,train
1243,3,train
2329,3,train
2674,3,train
3125,3,train
3234,3,train
3998,3,train
4470,3,train
4626,3,train
4637,3,train
4709,3,train
4748,3,train
4778,3,train
4879,3,train
5051,3,train
5140,3,train
5685,3,train
5842,3,train
5860,3,train
6396,3,train
6598,3,train
6747,3,train
6788,3,train
7351,3,train
7451,3,train
7479,3,train
7674,3,train
7945,3,train
8037,3,train
8337,3,train
8361,3,train
8666,3,train
9239,3,train
9466,3,train
9524,3,train
9813,3,train
10450,3,train
11106,3,train
11274,3,train
11696,3,train
11954,3,train
12034,3,train
12286,3,train
12353,3,train
12477,3,train
12508,3,train
12557,3,train
12843,3,train
13172,3,train
13576,3,train
13689,3,train
13744,3,train
14087,3,train
14461,3,train
14502,3,train
14886,3,train
14940,3,train
14946,3,train
15122,3,train
15212,3,train
15289,3,train
15386,3,train
15422,3,train
15455,3,train
16036,3,train
16116,3,train
16206,3,train
16301,3,train
16747,3,train
16802,3,train
16818,3,train
16916,3,train
17030,3,train
17257,3,train
17361,3,train
17422,3,train
17736,3,train
17960,3,train
18006,3,train
18041,3,train
18051,3,train
18109,3,train
18450,3,train
18508,3,train
19191,3,train
19455,3,train
19481,3,train
19797,3,train
19887,3,train
20094,3,train
20300,3,train
20789,3,train
21252,3,train
47,3,train
202,3,train
411,3,train
767,3,train
853,3,train
889,3,train
952,3,train
1057,3,train
1061,3,train
1082,3,train
1607,3,train
1847,3,train
1853,3,train
2133,3,train
2326,3,train
2664,3,train
2766,3,train
3065,3,train
3072,3,train
3146,3,train
3327,3,train
3400,3,train
3621,3,train
3927,3,train
3969,3,train
4082,3,train
4290,3,train
4433,3,train
4590,3,train
4650,3,train
4833,3,train
4950,3,train
5023,3,train
5113,3,train
5171,3,train
5392,3,train
5714,3,train
5733,3,train
5771,3,train
5794,3,train
6069,3,train
6246,3,train
6340,3,train
6523,3,train
6527,3,train
7502,3,train
7593,3,train
7713,3,train
7936,3,train
8672,3,train
8697,3,train
8846,3,train
9013,3,train
9191,3,train
9523,3,train
9735,3,train
9960,3,train
10249,3,train
10267,3,train
10929,3,train
11121,3,train
11176,3,train
11210,3,train
11353,3,train
11392,3,train
11608,3,train
11621,3,train
12116,3,train
12193,3,train
12506,3,train
12535,3,train
12643,3,train
12856,3,train
12908,3,train
12952,3,train
13259,3,train
13313,3,train
13534,3,train
13805,3,train
14410,3,train
14824,3,train
15650,3,train
15715,3,train
15728,3,train
16701,3,train
16963,3,train
17022,3,train
17071,3,train
17149,3,train
17920,3,train
18068,3,train
18297,3,train
18401,3,train
18454,3,train
18716,3,train
18805,3,train
18994,3,train
19255,3,train
19844,3,train
20030,3,train
20111,3,train
20626,3,train
20736,3,train
20793,3,train
20985,3,train
21060,3,train
21206,3,train
21227,3,train
21284,3,train
126,3,train
127,3,train
209,3,train
211,3,train
424,3,train
934,3,train
1033,3,train
1218,3,train
1334,3,train
1454,3,train
1688,3,train
1877,3,train
2110,3,train
2646,3,train
2939,3,train
3183,3,train
3226,3,train
3612,3,train
3662,3,train
4175,3,train
4517,3,train
5405,3,train
5760,3,train
5799,3,train
5978,3,train
6135,3,train
6536,3,train
6548,3,train
6830,3,train
6836,3,train
8641,3,train
8890,3,train
9088,3,train
9096,3,train
9209,3,train
9379,3,train
9474,3,train
10023,3,train
10341,3,train
10396,3,train
10540,3,train
10729,3,train
11182,3,train
11832,3,train
11912,3,train
11951,3,train
12000,3,train
12218,3,train
12293,3,train
12589,3,train
12681,3,train
12743,3,train
13191,3,train
13858,3,train
13952,3,train
14036,3,train
15107,3,train
15218,3,train
15942,3,train
16466,3,train
16477,3,train
16644,3,train
16770,3,train
16924,3,train
17313,3,train
17358,3,train
17491,3,train
17776,3,train
17906,3,train
17916,3,train
17938,3,train
18533,3,train
18778,3,train
19223,3,train
19378,3,train
19436,3,train
19508,3,train
19602,3,train
19856,3,train
19912,3,train
20122,3,train
20443,3,train
20874,3,train
21043,3,train
21375,3,train
45,3,train
344,3,train
479,3,train
570,3,train
675,3,train
1579,3,train
1761,3,train
1922,3,train
1998,3,train
2016,3,train
2078,3,train
2195,3,train
2291,3,train
2386,3,train
2482,3,train
2547,3,train
3124,3,train
3307,3,train
3563,3,train
3606,3,train
3622,3,train
3999,3,train
4293,3,train
4401,3,train
4504,3,train
4844,3,train
4938,3,train
4963,3,train
4992,3,train
5672,3,train
5784,3,train
6184,3,train
6515,3,train
6858,3,train
6952,3,train
7025,3,train
7339,3,train
7438,3,train
7768,3,train
8181,3,train
8248,3,train
9181,3,train
9203,3,train
9442,3,train
10052,3,train
10293,3,train
10413,3,train
10832,3,train
10885,3,train
11453,3,train
11847,3,train
12252,3,train
12624,3,train
12628,3,train
12648,3,train
12909,3,train
13059,3,train
13332,3,train
13420,3,train
13578,3,train
13958,3,train
14202,3,train
14206,3,train
14613,3,train
14754,3,train
14931,3,train
15451,3,train
15472,3,train
16027,3,train
16276,3,train
16758,3,train
16950,3,train
17035,3,train
17351,3,train
17549,3,train
17837,3,train
18024,3,train
18054,3,train
18072,3,train
18194,3,train
18869,3,train
18900,3,train
19187,3,train
19317,3,train
19318,3,train
19428,3,train
20046,3,train
20165,3,train
20360,3,train
20419,3,train
20436,3,train
20622,3,train
20713,3,train
20786,3,train
20861,3,train
21082,3,train
21348,3,train
21363,3,train
21411,3,train
1802,3,train
7174,3,train
12290,3,train
17574,3,train
20336,3,train
2074,3,train
4568,3,train
9186,3,train
10683,3,train
12188,3,train
13095,3,train
16778,3,train
18902,3,train
322,3,train
487,3,train
512,3,train
692,3,train
819,3,train
994,3,train
1811,3,train
1869,3,train
1936,3,train
1981,3,train
2332,3,train
2556,3,train
2763,3,train
2852,3,train
3315,3,train
3930,3,train
3967,3,train
3974,3,train
4037,3,train
4730,3,train
4837,3,train
4849,3,train
4874,3,train
4883,3,train
5083,3,train
5224,3,train
5395,3,train
5418,3,train
5615,3,train
5766,3,train
5936,3,train
5946,3,train
6092,3,train
6175,3,train
6258,3,train
6514,3,train
6701,3,train
6728,3,train
7004,3,train
7306,3,train
7616,3,train
7969,3,train
8280,3,train
8609,3,train
8728,3,train
8844,3,train
9399,3,train
9746,3,train
10086,3,train
10156,3,train
10495,3,train
10544,3,train
10906,3,train
11214,3,train
11368,3,train
11511,3,train
11687,3,train
11706,3,train
11736,3,train
11858,3,train
12105,3,train
12590,3,train
12663,3,train
12870,3,train
13225,3,train
13551,3,train
13991,3,train
14029,3,train
14397,3,train
14660,3,train
14923,3,train
14997,3,train
15021,3,train
15063,3,train
16143,3,train
16395,3,train
16507,3,train
17154,3,train
17161,3,train
17569,3,train
17888,3,train
18033,3,train
18311,3,train
18736,3,train
18904,3,train
18906,3,train
19272,3,train
19440,3,train
19567,3,train
19661,3,train
19706,3,train
19723,3,train
20310,3,train
21046,3,train
21255,3,train
21361,3,train
21463,3,train
337,3,train
432,3,train
441,3,train
555,3,train
596,3,train
712,3,train
847,3,train
915,3,train
1641,3,train
1881,3,train
1903,3,train
2045,3,train
2492,3,train
2606,3,train
2990,3,train
3170,3,train
3199,3,train
3514,3,train
3675,3,train
3689,3,train
3935,3,train
4105,3,train
4234,3,train
4498,3,train
5323,3,train
5350,3,train
5564,3,train
5567,3,train
5962,3,train
6097,3,train
6101,3,train
6133,3,train
6134,3,train
6227,3,train
6353,3,train
6676,3,train
6774,3,train
6999,3,train
7029,3,train
7422,3,train
7651,3,train
8127,3,train
8523,3,train
8777,3,train
8856,3,train
8966,3,train
8983,3,train
9202,3,train
9354,3,train
9585,3,train
9889,3,train
10076,3,train
10262,3,train
10414,3,train
10937,3,train
10945,3,train
11180,3,train
11242,3,train
11255,3,train
11385,3,train
11532,3,train
11562,3,train
11758,3,train
11876,3,train
11895,3,train
12045,3,train
12158,3,train
13188,3,train
13218,3,train
13247,3,train
13704,3,train
13803,3,train
13822,3,train
14105,3,train
14314,3,train
14921,3,train
15008,3,train
15275,3,train
15895,3,train
16310,3,train
16333,3,train
16440,3,train
16521,3,train
17012,3,train
17069,3,train
17393,3,train
17914,3,train
17950,3,train
17978,3,train
18270,3,train
18295,3,train
18625,3,train
19073,3,train
19163,3,train
19235,3,train
19954,3,train
20011,3,train
20294,3,train
20309,3,train
20512,3,train
20523,3,train
20990,3,train
21045,3,train
21353,3,train
107,3,train
183,3,train
197,3,train
290,3,train
318,3,train
345,3,train
413,3,train
550,3,train
654,3,train
1144,3,train
1277,3,train
1384,3,train
1395,3,train
1487,3,train
1638,3,train
1986,3,train
2051,3,train
2104,3,train
2445,3,train
2488,3,train
2652,3,train
2676,3,train
2983,3,train
3261,3,train
3566,3,train
3587,3,train
3593,3,train
3671,3,train
3934,3,train
4004,3,train
4266,3,train
5912,3,train
5947,3,train
6141,3,train
6379,3,train
6388,3,train
6504,3,train
6531,3,train
6641,3,train
6798,3,train
7152,3,train
7687,3,train
7856,3,train
8013,3,train
8132,3,train
8864,3,train
8999,3,train
9050,3,train
9103,3,train
9324,3,train
10278,3,train
10607,3,train
10708,3,train
10828,3,train
10997,3,train
11002,3,train
11185,3,train
11665,3,train
11740,3,train
11754,3,train
11756,3,train
11885,3,train
12132,3,train
12185,3,train
12232,3,train
13243,3,train
13723,3,train
13854,3,train
14487,3,train
14488,3,train
14642,3,train
14712,3,train
14810,3,train
14823,3,train
14961,3,train
14973,3,train
15391,3,train
16203,3,train
16346,3,train
16869,3,train
16875,3,train
16993,3,train
17206,3,train
17408,3,train
17541,3,train
17545,3,train
17632,3,train
17900,3,train
17957,3,train
18044,3,train
18120,3,train
18223,3,train
18549,3,train
19339,3,train
19536,3,train
19746,3,train
19829,3,train
19942,3,train
20357,3,train
20384,3,train
20998,3,train
21017,3,train
21049,3,train
21064,3,train
21114,3,train
21119,3,train
21312,3,train
973,3,train
1271,3,train
1368,3,train
1649,3,train
1944,3,train
2020,3,train
2416,3,train
2611,3,train
2722,3,train
2753,3,train
2900,3,train
3053,3,train
3081,3,train
3217,3,train
3219,3,train
3855,3,train
4003,3,train
4380,3,train
4397,3,train
4454,3,train
4625,3,train
4790,3,train
5011,3,train
5362,3,train
5419,3,train
5706,3,train
6347,3,train
6393,3,train
6552,3,train
6563,3,train
7007,3,train
7277,3,train
7309,3,train
7470,3,train
8738,3,train
8982,3,train
9468,3,train
9541,3,train
9748,3,train
9772,3,train
9865,3,train
9900,3,train
9931,3,train
10047,3,train
10055,3,train
10150,3,train
10202,3,train
11294,3,train
11403,3,train
11479,3,train
11597,3,train
11662,3,train
12459,3,train
12501,3,train
12550,3,train
12552,3,train
12770,3,train
13517,3,train
13572,3,train
13719,3,train
13914,3,train
13938,3,train
13989,3,train
14059,3,train
14358,3,train
14412,3,train
14891,3,train
15252,3,train
15408,3,train
15518,3,train
15709,3,train
15712,3,train
15820,3,train
16103,3,train
16645,3,train
17372,3,train
17475,3,train
17897,3,train
18171,3,train
18291,3,train
18699,3,train
19083,3,train
19096,3,train
19134,3,train
19241,3,train
19326,3,train
19735,3,train
19889,3,train
20215,3,train
20479,3,train
20777,3,train
21156,3,train
21191,3,train
21244,3,train
93,3,train
110,3,train
180,3,train
329,3,train
893,3,train
1015,3,train
1067,3,train
1087,3,train
1330,3,train
1736,3,train
1991,3,train
2057,3,train
2115,3,train
2199,3,train
2317,3,train
2388,3,train
2901,3,train
2903,3,train
2944,3,train
3043,3,train
3044,3,train
3220,3,train
3296,3,train
3611,3,train
3780,3,train
3905,3,train
4487,3,train
4505,3,train
4644,3,train
4834,3,train
5780,3,train
5823,3,train
5929,3,train
6290,3,train
6462,3,train
7863,3,train
7871,3,train
8241,3,train
8345,3,train
8922,3,train
9073,3,train
9357,3,train
10140,3,train
10582,3,train
10605,3,train
10806,3,train
11024,3,train
11029,3,train
11295,3,train
11366,3,train
11719,3,train
12005,3,train
12102,3,train
12251,3,train
12826,3,train
12930,3,train
13538,3,train
14091,3,train
14147,3,train
14563,3,train
14619,3,train
14627,3,train
14763,3,train
15251,3,train
15314,3,train
15719,3,train
15839,3,train
15935,3,train
15962,3,train
16370,3,train
16457,3,train
16552,3,train
16737,3,train
17009,3,train
17089,3,train
17288,3,train
17445,3,train
17605,3,train
17847,3,train
17922,3,train
18011,3,train
18135,3,train
18496,3,train
18737,3,train
19016,3,train
19062,3,train
19154,3,train
19351,3,train
19475,3,train
19891,3,train
20069,3,train
20231,3,train
20243,3,train
20252,3,train
20603,3,train
20630,3,train
20634,3,train
20662,3,train
20774,3,train
21132,3,train
21405,3,train
21485,3,train
1791,3,train
4000,3,train
4687,3,train
10197,3,train
12254,3,train
14101,3,train
17383,3,train
18888,3,train
20749,3,train
155,3,train
384,3,train
394,3,train
565,3,train
641,3,train
717,3,train
721,3,train
740,3,train
838,3,train
1345,3,train
1481,3,train
1631,3,train
1718,3,train
2023,3,train
2295,3,train
2354,3,train
2407,3,train
2735,3,train
2914,3,train
3007,3,train
3378,3,train
3505,3,train
3605,3,train
4161,3,train
4230,3,train
4302,3,train
4574,3,train
5796,3,train
5797,3,train
6151,3,train
6195,3,train
6971,3,train
7235,3,train
7507,3,train
8712,3,train
8749,3,train
8942,3,train
9225,3,train
9231,3,train
9320,3,train
9381,3,train
9980,3,train
10083,3,train
10090,3,train
10438,3,train
11297,3,train
11371,3,train
11731,3,train
11961,3,train
12077,3,train
12275,3,train
12278,3,train
12561,3,train
12575,3,train
12588,3,train
12928,3,train
13434,3,train
13479,3,train
13564,3,train
14082,3,train
14316,3,train
14926,3,train
15313,3,train
15357,3,train
15602,3,train
15603,3,train
15697,3,train
15838,3,train
16157,3,train
16402,3,train
16498,3,train
16604,3,train
16626,3,train
16676,3,train
16810,3,train
16891,3,train
17722,3,train
17901,3,train
18020,3,train
18309,3,train
18550,3,train
18562,3,train
18570,3,train
18715,3,train
18818,3,train
18936,3,train
19358,3,train
19597,3,train
19620,3,train
19826,3,train
20807,3,train
20958,3,train
21314,3,train
44,3,train
332,3,train
673,3,train
1020,3,train
1158,3,train
1167,3,train
1274,3,train
1620,3,train
1798,3,train
1947,3,train
1962,3,train
2125,3,train
2266,3,train
2856,3,train
3168,3,train
3552,3,train
3655,3,train
3678,3,train
4132,3,train
4183,3,train
4190,3,train
4200,3,train
4691,3,train
5048,3,train
5072,3,train
5543,3,train
5551,3,train
5654,3,train
6216,3,train
6510,3,train
6591,3,train
6653,3,train
6724,3,train
6756,3,train
6863,3,train
7000,3,train
7037,3,train
7049,3,train
7072,3,train
7081,3,train
7144,3,train
7162,3,train
7240,3,train
7702,3,train
7797,3,train
7920,3,train
7994,3,train
8442,3,train
8947,3,train
9002,3,train
9215,3,train
9329,3,train
9335,3,train
9531,3,train
9666,3,train
9700,3,train
9757,3,train
9829,3,train
9927,3,train
10443,3,train
10490,3,train
10637,3,train
11324,3,train
11414,3,train
11475,3,train
11524,3,train
11771,3,train
11786,3,train
11953,3,train
12009,3,train
12064,3,train
12237,3,train
12316,3,train
12594,3,train
12668,3,train
12729,3,train
12944,3,train
13379,3,train
13667,3,train
13678,3,train
13731,3,train
13874,3,train
14168,3,train
14181,3,train
14267,3,train
14607,3,train
15006,3,train
15979,3,train
16219,3,train
16415,3,train
16418,3,train
16969,3,train
17007,3,train
17152,3,train
17170,3,train
17261,3,train
17806,3,train
17941,3,train
18062,3,train
18287,3,train
18831,3,train
18911,3,train
19035,3,train
19099,3,train
19137,3,train
19414,3,train
20045,3,train
20464,3,train
20737,3,train
20776,3,train
21437,3,train
21550,3,train
421,3,train
752,3,train
965,3,train
1133,3,train
1284,3,train
1431,3,train
1872,3,train
2060,3,train
2264,3,train
2713,3,train
2926,3,train
3470,3,train
3509,3,train
3639,3,train
3937,3,train
4431,3,train
4441,3,train
4495,3,train
4601,3,train
4973,3,train
5312,3,train
5547,3,train
5594,3,train
5656,3,train
5813,3,train
6418,3,train
6440,3,train
7076,3,train
7091,3,train
7227,3,train
7229,3,train
7450,3,train
7868,3,train
8052,3,train
8474,3,train
8929,3,train
9309,3,train
9780,3,train
10456,3,train
10946,3,train
11035,3,train
11460,3,train
11591,3,train
11649,3,train
11793,3,train
11823,3,train
12202,3,train
12499,3,train
12725,3,train
12934,3,train
13129,3,train
13724,3,train
14019,3,train
14058,3,train
14099,3,train
14828,3,train
14888,3,train
14967,3,train
15160,3,train
15836,3,train
16081,3,train
16289,3,train
16716,3,train
17919,3,train
18480,3,train
18502,3,train
18510,3,train
19197,3,train
19362,3,train
19394,3,train
19417,3,train
19961,3,train
20036,3,train
20686,3,train
21083,3,train
16,3,train
679,3,train
852,3,train
867,3,train
1371,3,train
1686,3,train
2557,3,train
2833,3,train
3112,3,train
3291,3,train
3516,3,train
3796,3,train
3891,3,train
4272,3,train
4288,3,train
4304,3,train
4451,3,train
4480,3,train
4611,3,train
4628,3,train
4827,3,train
5102,3,train
5365,3,train
5370,3,train
5525,3,train
5800,3,train
5857,3,train
5907,3,train
5979,3,train
6439,3,train
6924,3,train
7016,3,train
7792,3,train
7835,3,train
7901,3,train
8396,3,train
8460,3,train
8903,3,train
8914,3,train
9904,3,train
9924,3,train
10343,3,train
10503,3,train
10815,3,train
11241,3,train
11867,3,train
12270,3,train
13051,3,train
13239,3,train
13302,3,train
13307,3,train
13476,3,train
13675,3,train
13779,3,train
14302,3,train
14354,3,train
14922,3,train
15084,3,train
15124,3,train
15328,3,train
15502,3,train
15725,3,train
15750,3,train
15927,3,train
16022,3,train
16083,3,train
16816,3,train
16821,3,train
17370,3,train
17626,3,train
18422,3,train
18511,3,train
19218,3,train
19289,3,train
19315,3,train
19703,3,train
19812,3,train
19908,3,train
19933,3,train
20550,3,train
20718,3,train
20963,3,train
21105,3,train
389,3,train
1415,3,train
2069,3,train
2123,3,train
2152,3,train
2412,3,train
2525,3,train
2778,3,train
2925,3,train
2954,3,train
3114,3,train
3162,3,train
3277,3,train
3310,3,train
3849,3,train
3922,3,train
3929,3,train
4284,3,train
4381,3,train
4423,3,train
5107,3,train
5197,3,train
5526,3,train
5681,3,train
5782,3,train
6177,3,train
6196,3,train
6777,3,train
7483,3,train
7591,3,train
7600,3,train
7639,3,train
7817,3,train
8105,3,train
8242,3,train
8657,3,train
8793,3,train
10077,3,train
10720,3,train
10778,3,train
10790,3,train
11037,3,train
11670,3,train
11893,3,train
12142,3,train
13037,3,train
13039,3,train
13190,3,train
13256,3,train
13995,3,train
14006,3,train
14264,3,train
14516,3,train
14545,3,train
15361,3,train
15394,3,train
15479,3,train
15918,3,train
16295,3,train
16586,3,train
16784,3,train
17843,3,train
17930,3,train
18395,3,train
18492,3,train
18824,3,train
19161,3,train
19395,3,train
19415,3,train
19437,3,train
19529,3,train
19582,3,train
19731,3,train
19805,3,train
20153,3,train
20342,3,train
20608,3,train
21160,3,train
21362,3,train
21502,3,train
669,3,train
10332,3,train
10401,3,train
12299,3,train
20612,3,train
6918,3,train
203,3,train
205,3,train
705,3,train
997,3,train
1423,3,train
2194,3,train
2251,3,train
3205,3,train
3222,3,train
3424,3,train
3704,3,train
3941,3,train
4150,3,train
4330,3,train
4410,3,train
4411,3,train
4725,3,train
4908,3,train
5032,3,train
5607,3,train
6026,3,train
6312,3,train
6557,3,train
7157,3,train
7872,3,train
8089,3,train
8381,3,train
8558,3,train
8604,3,train
8765,3,train
9154,3,train
9776,3,train
10003,3,train
10602,3,train
10682,3,train
10874,3,train
10883,3,train
10955,3,train
11575,3,train
12003,3,train
12153,3,train
12305,3,train
12596,3,train
12804,3,train
12811,3,train
13003,3,train
13154,3,train
13274,3,train
13890,3,train
14072,3,train
14357,3,train
14462,3,train
14479,3,train
14977,3,train
15509,3,train
15686,3,train
15782,3,train
16129,3,train
16318,3,train
16979,3,train
17221,3,train
17619,3,train
17637,3,train
17943,3,train
18198,3,train
18214,3,train
18320,3,train
18573,3,train
18811,3,train
18845,3,train
18858,3,train
18897,3,train
18961,3,train
19333,3,train
19533,3,train
19632,3,train
19774,3,train
19946,3,train
19992,3,train
20084,3,train
20164,3,train
20261,3,train
20319,3,train
20431,3,train
20563,3,train
20600,3,train
20898,3,train
21117,3,train
21144,3,train
21373,3,train
136,3,train
359,3,train
381,3,train
519,3,train
599,3,train
708,3,train
897,3,train
1386,3,train
1707,3,train
1777,3,train
2032,3,train
2073,3,train
2653,3,train
2772,3,train
2905,3,train
3093,3,train
3467,3,train
3815,3,train
3915,3,train
4066,3,train
4118,3,train
4349,3,train
4481,3,train
5068,3,train
5867,3,train
5920,3,train
6075,3,train
6605,3,train
6759,3,train
6882,3,train
6951,3,train
7193,3,train
7375,3,train
7413,3,train
7443,3,train
7474,3,train
7726,3,train
7813,3,train
7931,3,train
7940,3,train
8561,3,train
8842,3,train
9079,3,train
9229,3,train
9247,3,train
9372,3,train
9501,3,train
9572,3,train
9690,3,train
9715,3,train
9758,3,train
9977,3,train
10431,3,train
10449,3,train
10734,3,train
10939,3,train
11059,3,train
11283,3,train
11884,3,train
11998,3,train
12172,3,train
12578,3,train
12786,3,train
13033,3,train
13099,3,train
13183,3,train
13718,3,train
13999,3,train
14299,3,train
14483,3,train
14496,3,train
14664,3,train
14837,3,train
15075,3,train
15159,3,train
15417,3,train
15630,3,train
15830,3,train
16250,3,train
16300,3,train
16376,3,train
16423,3,train
16439,3,train
16792,3,train
16839,3,train
16877,3,train
16944,3,train
17111,3,train
17140,3,train
17219,3,train
17961,3,train
18156,3,train
18759,3,train
18806,3,train
19025,3,train
19168,3,train
19482,3,train
19666,3,train
19876,3,train
20174,3,train
20312,3,train
20368,3,train
20504,3,train
20569,3,train
20716,3,train
20886,3,train
20889,3,train
20989,3,train
21027,3,train
21234,3,train
147,3,train
356,3,train
406,3,train
809,3,train
821,3,train
909,3,train
975,3,train
1182,3,train
1383,3,train
1406,3,train
1601,3,train
2226,3,train
2439,3,train
2737,3,train
3122,3,train
3181,3,train
3387,3,train
3419,3,train
3739,3,train
4332,3,train
4846,3,train
5447,3,train
5506,3,train
5566,3,train
5602,3,train
6003,3,train
6651,3,train
6886,3,train
6890,3,train
7109,3,train
7213,3,train
7304,3,train
7772,3,train
7983,3,train
8365,3,train
8377,3,train
8509,3,train
8724,3,train
9802,3,train
9928,3,train
9954,3,train
10007,3,train
10125,3,train
10440,3,train
10547,3,train
10907,3,train
11399,3,train
11767,3,train
11784,3,train
11894,3,train
11959,3,train
12138,3,train
12242,3,train
12741,3,train
13349,3,train
13584,3,train
13587,3,train
14368,3,train
14957,3,train
15133,3,train
15799,3,train
16058,3,train
16178,3,train
16243,3,train
16317,3,train
16544,3,train
17390,3,train
18423,3,train
18485,3,train
18619,3,train
18852,3,train
18940,3,train
19142,3,train
19758,3,train
19944,3,train
20199,3,train
20385,3,train
20594,3,train
20926,3,train
21067,3,train
21077,3,train
21141,3,train
21276,3,train
157,3,train
1519,3,train
2508,3,train
2883,3,train
2991,3,train
2999,3,train
3078,3,train
3609,3,train
3627,3,train
3632,3,train
4139,3,train
4382,3,train
4702,3,train
4927,3,train
4983,3,train
5058,3,train
5065,3,train
5082,3,train
5164,3,train
5176,3,train
6036,3,train
6156,3,train
6688,3,train
6997,3,train
7444,3,train
7644,3,train
7816,3,train
8090,3,train
8271,3,train
8764,3,train
8843,3,train
8937,3,train
8945,3,train
9356,3,train
9967,3,train
9997,3,train
10403,3,train
10475,3,train
10581,3,train
10696,3,train
11391,3,train
11618,3,train
11834,3,train
12012,3,train
12821,3,train
13457,3,train
13553,3,train
13795,3,train
14640,3,train
15068,3,train
15808,3,train
15898,3,train
16408,3,train
16411,3,train
18079,3,train
18481,3,train
18668,3,train
19468,3,train
19549,3,train
20627,3,train
21175,3,train
21510,3,train
475,3,train
626,3,train
720,3,train
722,3,train
929,3,train
1148,3,train
1253,3,train
1254,3,train
1280,3,train
1804,3,train
2709,3,train
3393,3,train
4212,3,train
4753,3,train
5284,3,train
5611,3,train
6079,3,train
6337,3,train
6449,3,train
6669,3,train
6671,3,train
7578,3,train
8606,3,train
8882,3,train
8944,3,train
8992,3,train
9367,3,train
9433,3,train
9515,3,train
9726,3,train
10080,3,train
10932,3,train
11123,3,train
11806,3,train
11830,3,train
12256,3,train
12327,3,train
12456,3,train
12780,3,train
13209,3,train
